in s,C1 in V
-2.17620E-02,-6.236389E-03
-2.17560E-02,-6.465271E-03
-2.17500E-02,-6.816223E-03
-2.17440E-02,-6.999329E-03
-2.17380E-02,-7.243469E-03
-2.17320E-02,-7.304504E-03
-2.17260E-02,-7.411316E-03
-2.17200E-02,-7.426575E-03
-2.17140E-02,-7.609680E-03
-2.17080E-02,-7.594421E-03
-2.17020E-02,-7.701233E-03
-2.16960E-02,-7.655457E-03
-2.16900E-02,-7.823303E-03
-2.16840E-02,-7.884338E-03
-2.16780E-02,-8.097961E-03
-2.16720E-02,-8.311584E-03
-2.16660E-02,-8.464172E-03
-2.16600E-02,-8.784607E-03
-2.16540E-02,-9.181335E-03
-2.16480E-02,-9.623840E-03
-2.16420E-02,-9.974792E-03
-2.16360E-02,-1.011212E-02
-2.16300E-02,-1.023419E-02
-2.16240E-02,-1.047833E-02
-2.16180E-02,-1.058514E-02
-2.16120E-02,-1.069196E-02
-2.16060E-02,-1.069196E-02
-2.16000E-02,-1.081403E-02
-2.15940E-02,-1.076825E-02
-2.15880E-02,-1.096661E-02
-2.15820E-02,-1.096661E-02
-2.15760E-02,-1.084454E-02
-2.15700E-02,-1.082928E-02
-2.15640E-02,-1.084454E-02
-2.15580E-02,-1.087506E-02
-2.15520E-02,-1.073773E-02
-2.15460E-02,-1.070721E-02
-2.15400E-02,-1.076825E-02
-2.15340E-02,-1.085980E-02
-2.15280E-02,-1.110394E-02
-2.15220E-02,-1.133282E-02
-2.15160E-02,-1.154645E-02
-2.15100E-02,-1.168378E-02
-2.15040E-02,-1.186688E-02
-2.14980E-02,-1.198895E-02
-2.14920E-02,-1.208051E-02
-2.14860E-02,-1.218732E-02
-2.14800E-02,-1.237042E-02
-2.14740E-02,-1.255353E-02
-2.14680E-02,-1.259930E-02
-2.14620E-02,-1.256879E-02
-2.14560E-02,-1.266034E-02
-2.14500E-02,-1.269086E-02
-2.14440E-02,-1.275189E-02
-2.14380E-02,-1.273663E-02
-2.14320E-02,-1.278241E-02
-2.14260E-02,-1.262982E-02
-2.14200E-02,-1.253827E-02
-2.14140E-02,-1.241620E-02
-2.14080E-02,-1.243146E-02
-2.14020E-02,-1.246198E-02
-2.13960E-02,-1.264508E-02
-2.13900E-02,-1.269086E-02
-2.13840E-02,-1.278241E-02
-2.13780E-02,-1.276715E-02
-2.13720E-02,-1.272137E-02
-2.13660E-02,-1.243146E-02
-2.13600E-02,-1.243146E-02
-2.13540E-02,-1.246198E-02
-2.13480E-02,-1.237042E-02
-2.13420E-02,-1.226361E-02
-2.13360E-02,-1.224835E-02
-2.13300E-02,-1.220258E-02
-2.13240E-02,-1.230939E-02
-2.13180E-02,-1.206525E-02
-2.13120E-02,-1.188214E-02
-2.13060E-02,-1.179059E-02
-2.13000E-02,-1.159222E-02
-2.12940E-02,-1.137860E-02
-2.12880E-02,-1.121075E-02
-2.12820E-02,-1.098187E-02
-2.12760E-02,-1.084454E-02
-2.12700E-02,-1.075299E-02
-2.12640E-02,-1.052411E-02
-2.12580E-02,-1.031049E-02
-2.12520E-02,-1.017316E-02
-2.12460E-02,-9.867981E-03
-2.12400E-02,-9.806946E-03
-2.12340E-02,-9.593323E-03
-2.12280E-02,-9.394958E-03
-2.12220E-02,-9.303406E-03
-2.12160E-02,-9.089783E-03
-2.12100E-02,-8.921936E-03
-2.12040E-02,-8.815125E-03
-2.11980E-02,-8.738831E-03
-2.11920E-02,-8.570984E-03
-2.11860E-02,-8.357361E-03
-2.11800E-02,-8.220032E-03
-2.11740E-02,-8.052185E-03
-2.11680E-02,-7.808044E-03
-2.11620E-02,-7.487610E-03
-2.11560E-02,-7.136658E-03
-2.11500E-02,-6.923035E-03
-2.11440E-02,-6.678894E-03
-2.11380E-02,-6.404236E-03
-2.11320E-02,-5.915955E-03
-2.11260E-02,-5.549744E-03
-2.11200E-02,-5.015686E-03
-2.11140E-02,-4.679993E-03
-2.11080E-02,-4.542664E-03
-2.11020E-02,-4.466370E-03
-2.10960E-02,-4.420593E-03
-2.10900E-02,-4.329041E-03
-2.10840E-02,-4.390076E-03
-2.10780E-02,-4.405334E-03
-2.10720E-02,-4.405334E-03
-2.10660E-02,-4.420593E-03
-2.10600E-02,-4.542664E-03
-2.10540E-02,-4.710510E-03
-2.10480E-02,-5.000427E-03
-2.10420E-02,-5.137756E-03
-2.10360E-02,-5.259827E-03
-2.10300E-02,-5.503967E-03
-2.10240E-02,-5.824402E-03
-2.10180E-02,-6.083801E-03
-2.10120E-02,-6.343201E-03
-2.10060E-02,-6.617859E-03
-2.10000E-02,-6.755188E-03
-2.09940E-02,-6.862000E-03
-2.09880E-02,-6.907776E-03
-2.09820E-02,-7.228210E-03
-2.09760E-02,-7.579163E-03
-2.09700E-02,-7.869080E-03
-2.09640E-02,-8.143738E-03
-2.09580E-02,-8.235291E-03
-2.09520E-02,-8.418396E-03
-2.09460E-02,-8.540466E-03
-2.09400E-02,-8.754089E-03
-2.09340E-02,-9.044006E-03
-2.09280E-02,-9.196594E-03
-2.09220E-02,-9.288147E-03
-2.09160E-02,-9.471252E-03
-2.09100E-02,-9.410217E-03
-2.09040E-02,-9.318665E-03
-2.08980E-02,-9.211853E-03
-2.08920E-02,-9.089783E-03
-2.08860E-02,-9.120300E-03
-2.08800E-02,-9.135559E-03
-2.08740E-02,-8.967712E-03
-2.08680E-02,-8.830383E-03
-2.08620E-02,-8.555725E-03
-2.08560E-02,-8.250549E-03
-2.08500E-02,-7.838562E-03
-2.08440E-02,-7.289246E-03
-2.08380E-02,-6.907776E-03
-2.08320E-02,-6.587341E-03
-2.08260E-02,-6.251648E-03
-2.08200E-02,-5.946472E-03
-2.08140E-02,-5.702332E-03
-2.08080E-02,-5.473450E-03
-2.08020E-02,-5.229309E-03
-2.07960E-02,-5.000427E-03
-2.07900E-02,-4.771545E-03
-2.07840E-02,-4.756287E-03
-2.07780E-02,-4.573181E-03
-2.07720E-02,-4.542664E-03
-2.07660E-02,-4.466370E-03
-2.07600E-02,-4.451111E-03
-2.07540E-02,-4.481628E-03
-2.07480E-02,-4.298523E-03
-2.07420E-02,-4.268005E-03
-2.07360E-02,-4.206970E-03
-2.07300E-02,-4.161194E-03
-2.07240E-02,-4.008606E-03
-2.07180E-02,-3.962830E-03
-2.07120E-02,-3.840759E-03
-2.07060E-02,-3.611877E-03
-2.07000E-02,-3.306702E-03
-2.06940E-02,-2.940491E-03
-2.06880E-02,-2.803162E-03
-2.06820E-02,-2.513245E-03
-2.06760E-02,-2.543762E-03
-2.06700E-02,-2.528503E-03
-2.06640E-02,-2.452209E-03
-2.06580E-02,-2.436951E-03
-2.06520E-02,-2.375916E-03
-2.06460E-02,-2.147034E-03
-2.06400E-02,-1.796082E-03
-2.06340E-02,-1.506165E-03
-2.06280E-02,-1.262024E-03
-2.06220E-02,-9.415894E-04
-2.06160E-02,-5.753784E-04
-2.06100E-02,-2.854614E-04
-2.06040E-02,-7.183838E-05
-2.05980E-02,2.485962E-04
-2.05920E-02,5.079956E-04
-2.05860E-02,9.047241E-04
-2.05800E-02,1.316711E-03
-2.05740E-02,1.789734E-03
-2.05680E-02,2.278015E-03
-2.05620E-02,2.796814E-03
-2.05560E-02,3.330872E-03
-2.05500E-02,3.880188E-03
-2.05440E-02,4.368469E-03
-2.05380E-02,4.856750E-03
-2.05320E-02,5.268738E-03
-2.05260E-02,5.802795E-03
-2.05200E-02,6.214783E-03
-2.05140E-02,6.550476E-03
-2.05080E-02,6.794617E-03
-2.05020E-02,7.237122E-03
-2.04960E-02,7.588074E-03
-2.04900E-02,7.816956E-03
-2.04840E-02,7.954285E-03
-2.04780E-02,8.198425E-03
-2.04720E-02,8.381531E-03
-2.04660E-02,8.518860E-03
-2.04600E-02,8.824036E-03
-2.04540E-02,9.113953E-03
-2.04480E-02,9.358093E-03
-2.04420E-02,9.480164E-03
-2.04360E-02,9.846375E-03
-2.04300E-02,9.983704E-03
-2.04240E-02,1.006000E-02
-2.04180E-02,1.004474E-02
-2.04120E-02,1.002948E-02
-2.04060E-02,9.892151E-03
-2.04000E-02,9.831116E-03
-2.03940E-02,9.724304E-03
-2.03880E-02,9.709045E-03
-2.03820E-02,9.861633E-03
-2.03760E-02,9.907410E-03
-2.03700E-02,9.831116E-03
-2.03640E-02,9.861633E-03
-2.03580E-02,9.876892E-03
-2.03520E-02,9.861633E-03
-2.03460E-02,9.861633E-03
-2.03400E-02,9.815857E-03
-2.03340E-02,9.663269E-03
-2.03280E-02,9.464905E-03
-2.03220E-02,9.098694E-03
-2.03160E-02,8.732483E-03
-2.03100E-02,8.412048E-03
-2.03040E-02,8.152649E-03
-2.02980E-02,7.771179E-03
-2.02920E-02,7.588074E-03
-2.02860E-02,7.267639E-03
-2.02800E-02,6.977722E-03
-2.02740E-02,6.809875E-03
-2.02680E-02,6.397888E-03
-2.02620E-02,6.245300E-03
-2.02560E-02,6.214783E-03
-2.02500E-02,6.260559E-03
-2.02440E-02,6.352112E-03
-2.02380E-02,6.199524E-03
-2.02320E-02,6.214783E-03
-2.02260E-02,6.153748E-03
-2.02200E-02,6.046936E-03
-2.02140E-02,6.016418E-03
-2.02080E-02,5.940125E-03
-2.02020E-02,5.741760E-03
-2.01960E-02,5.695984E-03
-2.01900E-02,5.558655E-03
-2.01840E-02,5.360291E-03
-2.01780E-02,5.177185E-03
-2.01720E-02,5.161926E-03
-2.01660E-02,4.933044E-03
-2.01600E-02,4.673645E-03
-2.01540E-02,4.505798E-03
-2.01480E-02,4.429504E-03
-2.01420E-02,4.337952E-03
-2.01360E-02,4.078552E-03
-2.01300E-02,3.849670E-03
-2.01240E-02,3.544495E-03
-2.01180E-02,3.300354E-03
-2.01120E-02,2.979919E-03
-2.01060E-02,2.674744E-03
-2.01000E-02,2.400085E-03
-2.00940E-02,2.140686E-03
-2.00880E-02,1.728699E-03
-2.00820E-02,1.423523E-03
-2.00760E-02,1.194641E-03
-2.00700E-02,8.894653E-04
-2.00640E-02,6.911011E-04
-2.00580E-02,4.927368E-04
-2.00520E-02,2.638550E-04
-2.00460E-02,1.417847E-04
-2.00400E-02,1.570435E-04
-2.00340E-02,1.971436E-05
-2.00280E-02,-1.481323E-04
-2.00220E-02,-3.312378E-04
-2.00160E-02,-3.007202E-04
-2.00100E-02,-3.770142E-04
-2.00040E-02,-5.143433E-04
-1.99980E-02,-5.448608E-04
-1.99920E-02,-6.516724E-04
-1.99860E-02,-8.042603E-04
-1.99800E-02,-9.110718E-04
-1.99740E-02,-1.033142E-03
-1.99680E-02,-1.124695E-03
-1.99620E-02,-1.307800E-03
-1.99560E-02,-1.445129E-03
-1.99500E-02,-1.536682E-03
-1.99440E-02,-1.643494E-03
-1.99380E-02,-1.628235E-03
-1.99320E-02,-1.612976E-03
-1.99260E-02,-1.582458E-03
-1.99200E-02,-1.780823E-03
-1.99140E-02,-1.826599E-03
-1.99080E-02,-1.902893E-03
-1.99020E-02,-1.857117E-03
-1.98960E-02,-1.811340E-03
-1.98900E-02,-1.658752E-03
-1.98840E-02,-1.658752E-03
-1.98780E-02,-1.475647E-03
-1.98720E-02,-1.262024E-03
-1.98660E-02,-9.263306E-04
-1.98600E-02,-4.990845E-04
-1.98540E-02,-1.939087E-04
-1.98480E-02,2.028198E-04
-1.98420E-02,5.385132E-04
-1.98360E-02,9.657593E-04
-1.98300E-02,1.469299E-03
-1.98240E-02,1.835510E-03
-1.98180E-02,2.186462E-03
-1.98120E-02,2.308533E-03
-1.98060E-02,2.323792E-03
-1.98000E-02,2.339050E-03
-1.97940E-02,2.430603E-03
-1.97880E-02,2.567932E-03
-1.97820E-02,2.674744E-03
-1.97760E-02,2.781555E-03
-1.97700E-02,3.040955E-03
-1.97640E-02,3.010437E-03
-1.97580E-02,2.918884E-03
-1.97520E-02,3.132507E-03
-1.97460E-02,3.513977E-03
-1.97400E-02,3.880188E-03
-1.97340E-02,4.215881E-03
-1.97280E-02,4.643127E-03
-1.97220E-02,4.963562E-03
-1.97160E-02,5.283997E-03
-1.97100E-02,5.680725E-03
-1.97040E-02,5.940125E-03
-1.96980E-02,6.550476E-03
-1.96920E-02,7.084534E-03
-1.96860E-02,7.466003E-03
-1.96800E-02,7.893250E-03
-1.96740E-02,8.152649E-03
-1.96680E-02,8.396790E-03
-1.96620E-02,8.732483E-03
-1.96560E-02,8.991882E-03
-1.96500E-02,9.480164E-03
-1.96440E-02,1.002948E-02
-1.96380E-02,1.057880E-02
-1.96320E-02,1.125018E-02
-1.96260E-02,1.184528E-02
-1.96200E-02,1.222675E-02
-1.96140E-02,1.250140E-02
-1.96080E-02,1.265399E-02
-1.96020E-02,1.282184E-02
-1.95960E-02,1.308124E-02
-1.95900E-02,1.315753E-02
-1.95840E-02,1.344745E-02
-1.95780E-02,1.378314E-02
-1.95720E-02,1.413409E-02
-1.95660E-02,1.448505E-02
-1.95600E-02,1.477496E-02
-1.95540E-02,1.511066E-02
-1.95480E-02,1.529376E-02
-1.95420E-02,1.546161E-02
-1.95360E-02,1.559894E-02
-1.95300E-02,1.579730E-02
-1.95240E-02,1.605670E-02
-1.95180E-02,1.631610E-02
-1.95120E-02,1.678912E-02
-1.95060E-02,1.718585E-02
-1.95000E-02,1.756732E-02
-1.94940E-02,1.764362E-02
-1.94880E-02,1.776569E-02
-1.94820E-02,1.788776E-02
-1.94760E-02,1.796405E-02
-1.94700E-02,1.807086E-02
-1.94640E-02,1.813190E-02
-1.94580E-02,1.823871E-02
-1.94520E-02,1.828448E-02
-1.94460E-02,1.833026E-02
-1.94400E-02,1.834552E-02
-1.94340E-02,1.825397E-02
-1.94280E-02,1.814716E-02
-1.94220E-02,1.802509E-02
-1.94160E-02,1.797931E-02
-1.94100E-02,1.773517E-02
-1.94040E-02,1.764362E-02
-1.93980E-02,1.756732E-02
-1.93920E-02,1.775043E-02
-1.93860E-02,1.767413E-02
-1.93800E-02,1.784198E-02
-1.93740E-02,1.770465E-02
-1.93680E-02,1.759784E-02
-1.93620E-02,1.756732E-02
-1.93560E-02,1.747577E-02
-1.93500E-02,1.750629E-02
-1.93440E-02,1.756732E-02
-1.93380E-02,1.765887E-02
-1.93320E-02,1.759784E-02
-1.93260E-02,1.758258E-02
-1.93200E-02,1.767413E-02
-1.93140E-02,1.775043E-02
-1.93080E-02,1.793353E-02
-1.93020E-02,1.823871E-02
-1.92960E-02,1.845233E-02
-1.92900E-02,1.884906E-02
-1.92840E-02,1.910846E-02
-1.92780E-02,1.950519E-02
-1.92720E-02,2.003925E-02
-1.92660E-02,2.042072E-02
-1.92600E-02,2.078693E-02
-1.92540E-02,2.122943E-02
-1.92480E-02,2.156512E-02
-1.92420E-02,2.199237E-02
-1.92360E-02,2.240436E-02
-1.92300E-02,2.269427E-02
-1.92240E-02,2.296893E-02
-1.92180E-02,2.322833E-02
-1.92120E-02,2.336566E-02
-1.92060E-02,2.336566E-02
-1.92000E-02,2.331989E-02
-1.91940E-02,2.342670E-02
-1.91880E-02,2.359454E-02
-1.91820E-02,2.371661E-02
-1.91760E-02,2.379291E-02
-1.91700E-02,2.402179E-02
-1.91640E-02,2.431171E-02
-1.91580E-02,2.438800E-02
-1.91520E-02,2.438800E-02
-1.91460E-02,2.458636E-02
-1.91400E-02,2.464740E-02
-1.91340E-02,2.470844E-02
-1.91280E-02,2.469318E-02
-1.91220E-02,2.478473E-02
-1.91160E-02,2.447955E-02
-1.91100E-02,2.428119E-02
-1.91040E-02,2.406757E-02
-1.90980E-02,2.379291E-02
-1.90920E-02,2.370135E-02
-1.90860E-02,2.335040E-02
-1.90800E-02,2.299945E-02
-1.90740E-02,2.248065E-02
-1.90680E-02,2.222125E-02
-1.90620E-02,2.202289E-02
-1.90560E-02,2.177875E-02
-1.90500E-02,2.185504E-02
-1.90440E-02,2.199237E-02
-1.90380E-02,2.208392E-02
-1.90320E-02,2.228229E-02
-1.90260E-02,2.243488E-02
-1.90200E-02,2.263324E-02
-1.90140E-02,2.269427E-02
-1.90080E-02,2.290790E-02
-1.90020E-02,2.304523E-02
-1.89960E-02,2.321307E-02
-1.89900E-02,2.359454E-02
-1.89840E-02,2.405231E-02
-1.89780E-02,2.449481E-02
-1.89720E-02,2.483051E-02
-1.89660E-02,2.522723E-02
-1.89600E-02,2.576129E-02
-1.89540E-02,2.617328E-02
-1.89480E-02,2.658527E-02
-1.89420E-02,2.710406E-02
-1.89360E-02,2.768390E-02
-1.89300E-02,2.815692E-02
-1.89240E-02,2.869098E-02
-1.89180E-02,2.925555E-02
-1.89120E-02,2.954547E-02
-1.89060E-02,2.960651E-02
-1.89000E-02,2.954547E-02
-1.88940E-02,2.960651E-02
-1.88880E-02,2.968280E-02
-1.88820E-02,2.949969E-02
-1.88760E-02,2.937762E-02
-1.88700E-02,2.914874E-02
-1.88640E-02,2.899615E-02
-1.88580E-02,2.876727E-02
-1.88520E-02,2.847736E-02
-1.88460E-02,2.817218E-02
-1.88400E-02,2.769916E-02
-1.88340E-02,2.737872E-02
-1.88280E-02,2.707355E-02
-1.88220E-02,2.657001E-02
-1.88160E-02,2.620380E-02
-1.88100E-02,2.573077E-02
-1.88040E-02,2.528827E-02
-1.87980E-02,2.484576E-02
-1.87920E-02,2.438800E-02
-1.87860E-02,2.386920E-02
-1.87800E-02,2.331989E-02
-1.87740E-02,2.293842E-02
-1.87680E-02,2.248065E-02
-1.87620E-02,2.216022E-02
-1.87560E-02,2.182452E-02
-1.87500E-02,2.144305E-02
-1.87440E-02,2.115314E-02
-1.87380E-02,2.112262E-02
-1.87320E-02,2.092426E-02
-1.87260E-02,2.074115E-02
-1.87200E-02,2.049701E-02
-1.87140E-02,2.034442E-02
-1.87080E-02,2.022235E-02
-1.87020E-02,1.999347E-02
-1.86960E-02,1.984088E-02
-1.86900E-02,1.945941E-02
-1.86840E-02,1.912372E-02
-1.86780E-02,1.884906E-02
-1.86720E-02,1.843707E-02
-1.86660E-02,1.814716E-02
-1.86600E-02,1.781146E-02
-1.86540E-02,1.732318E-02
-1.86480E-02,1.698749E-02
-1.86420E-02,1.669757E-02
-1.86360E-02,1.620929E-02
-1.86300E-02,1.573627E-02
-1.86240E-02,1.511066E-02
-1.86180E-02,1.457660E-02
-1.86120E-02,1.402728E-02
-1.86060E-02,1.366107E-02
-1.86000E-02,1.327960E-02
-1.85940E-02,1.292865E-02
-1.85880E-02,1.268451E-02
-1.85820E-02,1.247089E-02
-1.85760E-02,1.224200E-02
-1.85700E-02,1.195209E-02
-1.85640E-02,1.166217E-02
-1.85580E-02,1.144855E-02
-1.85520E-02,1.129596E-02
-1.85460E-02,1.114337E-02
-1.85400E-02,1.096027E-02
-1.85340E-02,1.089923E-02
-1.85280E-02,1.103656E-02
-1.85220E-02,1.108234E-02
-1.85160E-02,1.108234E-02
-1.85100E-02,1.125018E-02
-1.85040E-02,1.155536E-02
-1.84980E-02,1.187579E-02
-1.84920E-02,1.230304E-02
-1.84860E-02,1.265399E-02
-1.84800E-02,1.286761E-02
-1.84740E-02,1.314227E-02
-1.84680E-02,1.321857E-02
-1.84620E-02,1.314227E-02
-1.84560E-02,1.314227E-02
-1.84500E-02,1.323383E-02
-1.84440E-02,1.332538E-02
-1.84380E-02,1.337115E-02
-1.84320E-02,1.332538E-02
-1.84260E-02,1.302020E-02
-1.84200E-02,1.273029E-02
-1.84140E-02,1.245563E-02
-1.84080E-02,1.233356E-02
-1.84020E-02,1.248615E-02
-1.83960E-02,1.268451E-02
-1.83900E-02,1.298969E-02
-1.83840E-02,1.314227E-02
-1.83780E-02,1.335590E-02
-1.83720E-02,1.352374E-02
-1.83660E-02,1.360004E-02
-1.83600E-02,1.381366E-02
-1.83540E-02,1.424091E-02
-1.83480E-02,1.465289E-02
-1.83420E-02,1.483600E-02
-1.83360E-02,1.521747E-02
-1.83300E-02,1.549213E-02
-1.83240E-02,1.582782E-02
-1.83180E-02,1.601093E-02
-1.83120E-02,1.611774E-02
-1.83060E-02,1.601093E-02
-1.83000E-02,1.601093E-02
-1.82940E-02,1.588885E-02
-1.82880E-02,1.569049E-02
-1.82820E-02,1.530902E-02
-1.82760E-02,1.509540E-02
-1.82700E-02,1.495807E-02
-1.82640E-02,1.489703E-02
-1.82580E-02,1.474445E-02
-1.82520E-02,1.456134E-02
-1.82460E-02,1.442401E-02
-1.82400E-02,1.445453E-02
-1.82340E-02,1.453082E-02
-1.82280E-02,1.453082E-02
-1.82220E-02,1.463763E-02
-1.82160E-02,1.483600E-02
-1.82100E-02,1.495807E-02
-1.82040E-02,1.511066E-02
-1.81980E-02,1.538531E-02
-1.81920E-02,1.576678E-02
-1.81860E-02,1.594989E-02
-1.81800E-02,1.602618E-02
-1.81740E-02,1.608722E-02
-1.81680E-02,1.601093E-02
-1.81620E-02,1.578204E-02
-1.81560E-02,1.573627E-02
-1.81500E-02,1.567523E-02
-1.81440E-02,1.564471E-02
-1.81380E-02,1.559894E-02
-1.81320E-02,1.569049E-02
-1.81260E-02,1.573627E-02
-1.81200E-02,1.553790E-02
-1.81140E-02,1.541583E-02
-1.81080E-02,1.527850E-02
-1.81020E-02,1.504962E-02
-1.80960E-02,1.504962E-02
-1.80900E-02,1.500385E-02
-1.80840E-02,1.492755E-02
-1.80780E-02,1.488177E-02
-1.80720E-02,1.472919E-02
-1.80660E-02,1.448505E-02
-1.80600E-02,1.421039E-02
-1.80540E-02,1.407306E-02
-1.80480E-02,1.401202E-02
-1.80420E-02,1.384418E-02
-1.80360E-02,1.375262E-02
-1.80300E-02,1.370685E-02
-1.80240E-02,1.367633E-02
-1.80180E-02,1.360004E-02
-1.80120E-02,1.352374E-02
-1.80060E-02,1.349323E-02
-1.80000E-02,1.347797E-02
-1.79940E-02,1.332538E-02
-1.79880E-02,1.335590E-02
-1.79820E-02,1.327960E-02
-1.79760E-02,1.327960E-02
-1.79700E-02,1.321857E-02
-1.79640E-02,1.302020E-02
-1.79580E-02,1.285236E-02
-1.79520E-02,1.266925E-02
-1.79460E-02,1.254718E-02
-1.79400E-02,1.248615E-02
-1.79340E-02,1.237933E-02
-1.79280E-02,1.233356E-02
-1.79220E-02,1.236407E-02
-1.79160E-02,1.233356E-02
-1.79100E-02,1.225726E-02
-1.79040E-02,1.218097E-02
-1.78980E-02,1.208942E-02
-1.78920E-02,1.184528E-02
-1.78860E-02,1.161639E-02
-1.78800E-02,1.155536E-02
-1.78740E-02,1.143329E-02
-1.78680E-02,1.146381E-02
-1.78620E-02,1.140277E-02
-1.78560E-02,1.125018E-02
-1.78500E-02,1.117389E-02
-1.78440E-02,1.114337E-02
-1.78380E-02,1.118915E-02
-1.78320E-02,1.109760E-02
-1.78260E-02,1.112811E-02
-1.78200E-02,1.117389E-02
-1.78140E-02,1.121967E-02
-1.78080E-02,1.134174E-02
-1.78020E-02,1.126544E-02
-1.77960E-02,1.121967E-02
-1.77900E-02,1.117389E-02
-1.77840E-02,1.097552E-02
-1.77780E-02,1.082294E-02
-1.77720E-02,1.060931E-02
-1.77660E-02,1.034991E-02
-1.77600E-02,1.012103E-02
-1.77540E-02,9.922668E-03
-1.77480E-02,9.953186E-03
-1.77420E-02,9.800598E-03
-1.77360E-02,9.861633E-03
-1.77300E-02,9.907410E-03
-1.77240E-02,9.693787E-03
-1.77180E-02,9.663269E-03
-1.77120E-02,9.678528E-03
-1.77060E-02,9.922668E-03
-1.77000E-02,1.021259E-02
-1.76940E-02,1.039569E-02
-1.76880E-02,1.059406E-02
-1.76820E-02,1.082294E-02
-1.76760E-02,1.105182E-02
-1.76700E-02,1.143329E-02
-1.76640E-02,1.175372E-02
-1.76580E-02,1.195209E-02
-1.76520E-02,1.233356E-02
-1.76460E-02,1.274554E-02
-1.76400E-02,1.341693E-02
-1.76340E-02,1.390521E-02
-1.76280E-02,1.457660E-02
-1.76220E-02,1.524799E-02
-1.76160E-02,1.590411E-02
-1.76100E-02,1.659076E-02
-1.76040E-02,1.729266E-02
-1.75980E-02,1.794879E-02
-1.75920E-02,1.874225E-02
-1.75860E-02,1.953571E-02
-1.75800E-02,2.042072E-02
-1.75740E-02,2.142780E-02
-1.75680E-02,2.248065E-02
-1.75620E-02,2.367084E-02
-1.75560E-02,2.458636E-02
-1.75500E-02,2.556293E-02
-1.75440E-02,2.634113E-02
-1.75380E-02,2.713458E-02
-1.75320E-02,2.768390E-02
-1.75260E-02,2.827899E-02
-1.75200E-02,2.881305E-02
-1.75140E-02,2.936237E-02
-1.75080E-02,2.989642E-02
-1.75020E-02,3.056781E-02
-1.74960E-02,3.128497E-02
-1.74900E-02,3.207843E-02
-1.74840E-02,3.287189E-02
-1.74780E-02,3.342120E-02
-1.74720E-02,3.387897E-02
-1.74660E-02,3.442828E-02
-1.74600E-02,3.509967E-02
-1.74540E-02,3.564899E-02
-1.74480E-02,3.615253E-02
-1.74420E-02,3.647296E-02
-1.74360E-02,3.671710E-02
-1.74300E-02,3.697650E-02
-1.74240E-02,3.740375E-02
-1.74180E-02,3.767841E-02
-1.74120E-02,3.787677E-02
-1.74060E-02,3.812091E-02
-1.74000E-02,3.830402E-02
-1.73940E-02,3.847186E-02
-1.73880E-02,3.857867E-02
-1.73820E-02,3.839557E-02
-1.73760E-02,3.821246E-02
-1.73700E-02,3.792255E-02
-1.73640E-02,3.769366E-02
-1.73580E-02,3.741901E-02
-1.73520E-02,3.693073E-02
-1.73460E-02,3.662555E-02
-1.73400E-02,3.633563E-02
-1.73340E-02,3.598468E-02
-1.73280E-02,3.592365E-02
-1.73220E-02,3.606097E-02
-1.73160E-02,3.612201E-02
-1.73100E-02,3.642719E-02
-1.73040E-02,3.657977E-02
-1.72980E-02,3.682391E-02
-1.72920E-02,3.696124E-02
-1.72860E-02,3.711383E-02
-1.72800E-02,3.723590E-02
-1.72740E-02,3.752582E-02
-1.72680E-02,3.772418E-02
-1.72620E-02,3.805988E-02
-1.72560E-02,3.841083E-02
-1.72500E-02,3.868549E-02
-1.72440E-02,3.876178E-02
-1.72380E-02,3.903644E-02
-1.72320E-02,3.926532E-02
-1.72260E-02,3.935687E-02
-1.72200E-02,3.941791E-02
-1.72140E-02,3.957050E-02
-1.72080E-02,3.973834E-02
-1.72020E-02,3.998248E-02
-1.71960E-02,4.047076E-02
-1.71900E-02,4.088275E-02
-1.71840E-02,4.120319E-02
-1.71780E-02,4.146259E-02
-1.71720E-02,4.156940E-02
-1.71660E-02,4.161517E-02
-1.71600E-02,4.158466E-02
-1.71540E-02,4.156940E-02
-1.71480E-02,4.172198E-02
-1.71420E-02,4.187457E-02
-1.71360E-02,4.185931E-02
-1.71300E-02,4.195087E-02
-1.71240E-02,4.222552E-02
-1.71180E-02,4.236285E-02
-1.71120E-02,4.256122E-02
-1.71060E-02,4.279010E-02
-1.71000E-02,4.324786E-02
-1.70940E-02,4.340045E-02
-1.70880E-02,4.367511E-02
-1.70820E-02,4.387347E-02
-1.70760E-02,4.407184E-02
-1.70700E-02,4.410236E-02
-1.70640E-02,4.420917E-02
-1.70580E-02,4.449908E-02
-1.70520E-02,4.483478E-02
-1.70460E-02,4.501788E-02
-1.70400E-02,4.521625E-02
-1.70340E-02,4.565875E-02
-1.70280E-02,4.599445E-02
-1.70220E-02,4.625385E-02
-1.70160E-02,4.655902E-02
-1.70100E-02,4.665057E-02
-1.70040E-02,4.668109E-02
-1.69980E-02,4.662006E-02
-1.69920E-02,4.655902E-02
-1.69860E-02,4.602496E-02
-1.69800E-02,4.579608E-02
-1.69740E-02,4.550616E-02
-1.69680E-02,4.541461E-02
-1.69620E-02,4.523151E-02
-1.69560E-02,4.488055E-02
-1.69500E-02,4.460590E-02
-1.69440E-02,4.427020E-02
-1.69380E-02,4.381244E-02
-1.69320E-02,4.343097E-02
-1.69260E-02,4.323260E-02
-1.69200E-02,4.294269E-02
-1.69140E-02,4.282062E-02
